## FlyBase D. melanogaster-Human Orthologs and associated diseases report
## Generated: Sun Mar 30 12:43:55 2025
## Using datasource: dbi:Pg:dbname=fb_2025_02_reporting;host=flysql25;port=5432...

##Dmel_gene_ID	Dmel_gene_symbol	Human_gene_HGNC_ID	Human_gene_OMIM_ID	Human_gene_symbol	DIOPT_score	OMIM_Phenotype_IDs	OMIM_Phenotype_IDs[name]
FBgn0261930	vnd	HGNC:2488	MIM:600584	NKX2-5	4	108900,187500,217095,225250,614432,614435	108900[ATRIAL SEPTAL DEFECT 7 WITH OR WITHOUT ATRIOVENTRICULAR CONDUCTION DEFECTS; ASD7],187500[TETRALOGY OF FALLOT; TOF],217095[CONOTRUNCAL HEART MALFORMATIONS; CTHM],225250[HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 5; CHNG5],614432[VENTRICULAR SEPTAL DEFECT 3; VSD3],614435[HYPOPLASTIC LEFT HEART SYNDROME 2; HLHS2]
FBgn0261930	vnd	HGNC:11825	MIM:600635	NKX2-1	3	118700,188550,610978	118700[CHOREA, BENIGN HEREDITARY; BHC],188550[THYROID CANCER, NONMEDULLARY, 1; NMTC1],610978[CHOREOATHETOSIS AND CONGENITAL HYPOTHYROIDISM WITH OR WITHOUT PULMONARY DYSFUNCTION; CAHTP]
FBgn0261930	vnd	HGNC:7835	MIM:604612	NKX2-2	10		
FBgn0261930	vnd	HGNC:32940	MIM:611770	NKX2-6	4	217095	217095[CONOTRUNCAL HEART MALFORMATIONS; CTHM]
FBgn0261930	vnd	HGNC:16364	MIM:603245	NKX2-8	4		
FBgn0261931	Hecw	HGNC:29853	MIM:617245	HECW2	10	617268	617268[NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, SEIZURES, AND ABSENT LANGUAGE; NDHSAL]
FBgn0261931	Hecw	HGNC:22195	MIM:610384	HECW1	10		
FBgn0261931	Hecw	HGNC:7727	MIM:602278	NEDD4	3		
FBgn0261931	Hecw	HGNC:16809	MIM:605532	SMURF2	3		
FBgn0261931	Hecw	HGNC:7728	MIM:606384	NEDD4L	3	617201	617201[PERIVENTRICULAR NODULAR HETEROTOPIA 7; PVNH7]
FBgn0261931	Hecw	HGNC:16807	MIM:605568	SMURF1	3		
FBgn0261931	Hecw	HGNC:17004	MIM:602307	WWP1	3		
FBgn0261931	Hecw	HGNC:16804	MIM:602308	WWP2	3		
FBgn0261931	Hecw	HGNC:21033	MIM:610876	HACE1	3	616756	616756[SPASTIC PARAPLEGIA AND PSYCHOMOTOR RETARDATION WITH OR WITHOUT SEIZURES; SPPRS]
FBgn0261933	SmD1	HGNC:11158	MIM:601063	SNRPD1	14		
FBgn0261934	dikar	HGNC:1840	MIM:607576	CECR2	5		
FBgn0261938	PolrMT	HGNC:9200	MIM:601778	POLRMT	14	619743	619743[COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 55; COXPD55]
FBgn0261952	srw	HGNC:12429	MIM:605049	TWSG1	6		
FBgn0261953	TfAP-2	HGNC:30774	MIM:614428	TFAP2E	11		
FBgn0261953	TfAP-2	HGNC:15581	MIM:610161	TFAP2D	9		
FBgn0261953	TfAP-2	HGNC:11744	MIM:601602	TFAP2C	11		
FBgn0261953	TfAP-2	HGNC:11743	MIM:601601	TFAP2B	12	169100,617035	169100[CHAR SYNDROME; CHAR],617035[PATENT DUCTUS ARTERIOSUS 2; PDA2]
FBgn0261953	TfAP-2	HGNC:11742	MIM:107580	TFAP2A	12	113620	113620[BRANCHIOOCULOFACIAL SYNDROME; BOFS]
FBgn0261955	Cs1	HGNC:2422	MIM:118950	CS	13		
FBgn0261963	mid	HGNC:11604	MIM:601620	TBX5	3	142900	142900[HOLT-ORAM SYNDROME; HOS]
FBgn0261963	mid	HGNC:11603	MIM:601719	TBX4	3	147891,601360	147891[ISCHIOCOXOPODOPATELLAR SYNDROME WITH OR WITHOUT PULMONARY ARTERIAL HYPERTENSION; ICPPS],601360[AMELIA, POSTERIOR, WITH PELVIC AND PULMONARY HYPOPLASIA SYNDROME; PAPPAS]
FBgn0261963	mid	HGNC:11515	MIM:601397	TBXT	4	182940,615709	182940[NEURAL TUBE DEFECTS, SUSCEPTIBILITY TO; NTD],615709[SACRAL AGENESIS WITH VERTEBRAL ANOMALIES; SAVA]
FBgn0261963	mid	HGNC:11592	MIM:602054	TBX1	3	187500,188400,192430,217095	187500[TETRALOGY OF FALLOT; TOF],188400[DIGEORGE SYNDROME; DGS],192430[VELOCARDIOFACIAL SYNDROME; VCFS],217095[CONOTRUNCAL HEART MALFORMATIONS; CTHM]
FBgn0261963	mid	HGNC:11605	MIM:602427	TBX6	3	122600	122600[SPONDYLOCOSTAL DYSOSTOSIS 5; SCDO5]
FBgn0261963	mid	HGNC:11598	MIM:606061	TBX20	11	611363	611363[ATRIAL SEPTAL DEFECT 4; ASD4]
FBgn0261963	mid	HGNC:11594	MIM:604127	TBX15	3	260660	260660[COUSIN SYNDROME]
FBgn0261963	mid	HGNC:11602	MIM:601621	TBX3	3	181450	181450[ULNAR-MAMMARY SYNDROME; UMS]
FBgn0261963	mid	HGNC:11597	MIM:600747	TBX2	3	618223	618223[VERTEBRAL ANOMALIES AND VARIABLE ENDOCRINE AND T-CELL DYSFUNCTION; VETD]
FBgn0261963	mid	HGNC:11595	MIM:604613	TBX18	3	143400	143400[CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT 2; CAKUT2]
FBgn0261963	mid	HGNC:11593	MIM:604648	TBX10	3		
FBgn0261963	mid	HGNC:11600	MIM:300307	TBX22	3	302905,303400	302905[ABRUZZO-ERICKSON SYNDROME; ABERS],303400[CLEFT PALATE WITH OR WITHOUT ANKYLOGLOSSIA, X-LINKED; CPX]
FBgn0261963	mid	HGNC:11596	MIM:604614	TBX19	4	201400	201400[ACTH DEFICIENCY, ISOLATED; IAD]
FBgn0261963	mid	HGNC:11590	MIM:604616	TBR1	3	606053	606053[INTELLECTUAL DEVELOPMENTAL DISORDER WITH AUTISM AND SPEECH DELAY; IDDAS]
FBgn0261963	mid	HGNC:11599	MIM:604895	TBX21	3	208550,619630	208550[ASTHMA, NASAL POLYPS, AND ASPIRIN INTOLERANCE],619630[IMMUNODEFICIENCY 88; IMD88]
FBgn0261963	mid	HGNC:14010	MIM:616061	MGA	4	621065	621065[PREMATURE OVARIAN FAILURE 26; POF26]
FBgn0261963	mid	HGNC:3372	MIM:604615	EOMES	3		
FBgn0261976	Psf2	HGNC:24575	MIM:610609	GINS2	14		
FBgn0261983	l(2)gd1	HGNC:30237	MIM:610055	CC2D1A	14	608443	608443[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 3; MRT3]
FBgn0261983	l(2)gd1	HGNC:29386		CC2D1B	13		
FBgn0261984	Ire1	HGNC:16942	MIM:604034	ERN2	13		
FBgn0261984	Ire1	HGNC:3449	MIM:604033	ERN1	12		
FBgn0261985	Ptpmeg	HGNC:9655	MIM:176877	PTPN3	11		
FBgn0261985	Ptpmeg	HGNC:9656	MIM:176878	PTPN4	13		
FBgn0261986	RASSF8	HGNC:13232	MIM:608231	RASSF8	12		
FBgn0261986	RASSF8	HGNC:1166	MIM:143023	RASSF7	8		
FBgn0261987	Pxt	HGNC:14966	MIM:605158	PXDN	4	269400	269400[ANTERIOR SEGMENT DYSGENESIS 7; ASGD7]
FBgn0261987	Pxt	HGNC:12015	MIM:606765	TPO	3	274500	274500[THYROID DYSHORMONOGENESIS 2A; TDH2A]
FBgn0261987	Pxt	HGNC:26359	MIM:615904	PXDNL	4		
FBgn0261987	Pxt	HGNC:6678	MIM:150205	LPO	4		
FBgn0261987	Pxt	HGNC:7218	MIM:606989	MPO	4	104300,254600	104300[ALZHEIMER DISEASE, FAMILIAL, 1; AD1],254600[MYELOPEROXIDASE DEFICIENCY; MPOD]
FBgn0261987	Pxt	HGNC:3423	MIM:131399	EPX	4	261500	261500[EOSINOPHIL PEROXIDASE DEFICIENCY; EPXD]
FBgn0261988	Gprk2	HGNC:4543	MIM:137026	GRK4	13		
FBgn0261988	Gprk2	HGNC:4545	MIM:600869	GRK6	12		
FBgn0261988	Gprk2	HGNC:290	MIM:109636	GRK3	3		
FBgn0261988	Gprk2	HGNC:289	MIM:109635	GRK2	4		
FBgn0261988	Gprk2	HGNC:4544	MIM:600870	GRK5	14		
FBgn0261988	Gprk2	HGNC:17031	MIM:606987	GRK7	4		
FBgn0261988	Gprk2	HGNC:10013	MIM:180381	GRK1	5	613411	613411[OGUCHI DISEASE 2]
FBgn0261995	CG42813	HGNC:20141	MIM:609219	NUDT14	14		
FBgn0261996	CG42814	HGNC:20141	MIM:609219	NUDT14	13		
FBgn0261998	CG42816	HGNC:37	MIM:605414	ABCA7	6	608907	608907[ALZHEIMER DISEASE 9, SUSCEPTIBILITY TO; AD9]
FBgn0261998	CG42816	HGNC:29	MIM:600046	ABCA1	7	205400,604091	205400[TANGIER DISEASE; TGD],604091[HYPOALPHALIPOPROTEINEMIA, PRIMARY, 1]
FBgn0261998	CG42816	HGNC:32	MIM:600047	ABCA2	6	618808	618808[INTELLECTUAL DEVELOPMENTAL DISORDER WITH POOR GROWTH AND WITH OR WITHOUT SEIZURES OR ATAXIA; IDPOGSA]
FBgn0261998	CG42816	HGNC:34	MIM:601691	ABCA4	7	153800,248200,601718,604116	153800[MACULAR DEGENERATION, AGE-RELATED, 2; ARMD2],248200[STARGARDT DISEASE 1; STGD1],601718[RETINITIS PIGMENTOSA 19; RP19],604116[CONE-ROD DYSTROPHY 3; CORD3]
FBgn0261998	CG42816	HGNC:33	MIM:601615	ABCA3	9	610921	610921[SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 3; SMDP3]
FBgn0261998	CG42816	HGNC:14637	MIM:607800	ABCA12	6	242500,601277	242500[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4B; ARCI4B],601277[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4A; ARCI4A]
FBgn0261998	CG42816	HGNC:30	MIM:612508	ABCA10	5		
FBgn0261998	CG42816	HGNC:39	MIM:612507	ABCA9	5		
FBgn0261998	CG42816	HGNC:38	MIM:612505	ABCA8	5		
FBgn0261998	CG42816	HGNC:36	MIM:612504	ABCA6	5		
FBgn0261998	CG42816	HGNC:35	MIM:612503	ABCA5	5	135400	135400[HYPERTRICHOSIS, CONGENITAL GENERALIZED, 3, WITH OR WITHOUT GINGIVAL HYPERPLASIA; HTC3]
FBgn0261998	CG42816	HGNC:14638	MIM:607807	ABCA13	5		
FBgn0261999	Ca-Ma2d	HGNC:1399	MIM:114204	CACNA2D1	6	620149	620149[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 110; DEE110]
FBgn0261999	Ca-Ma2d	HGNC:1400	MIM:607082	CACNA2D2	6	618501	618501[CEREBELLAR ATROPHY WITH SEIZURES AND VARIABLE DEVELOPMENTAL DELAY; CASVDD]
FBgn0261999	Ca-Ma2d	HGNC:15460	MIM:606399	CACNA2D3	9		
FBgn0261999	Ca-Ma2d	HGNC:20202	MIM:608171	CACNA2D4	10	610478	610478[RETINAL CONE DYSTROPHY 4; RCD4]
FBgn0262007	Srg2	HGNC:11011	MIM:606813	SLC2A6	3		
FBgn0262008	CG42826	HGNC:11011	MIM:606813	SLC2A6	3		
FBgn0262009	CG42827	HGNC:15932	MIM:609031	EPPIN	3		
FBgn0262009	CG42827	HGNC:11248	MIM:613941	SPINT3	3		
FBgn0262009	CG42827	HGNC:11761	MIM:600033	TFPI2	4		
FBgn0262009	CG42827	HGNC:38825		EPPIN-WFDC6	3		
FBgn0262009	CG42827	HGNC:11760	MIM:152310	TFPI	4		
FBgn0262009	CG42827	HGNC:16163		WFDC8	3		
FBgn0262010	CG42828	HGNC:15932	MIM:609031	EPPIN	3		
FBgn0262010	CG42828	HGNC:11248	MIM:613941	SPINT3	3		
FBgn0262010	CG42828	HGNC:11761	MIM:600033	TFPI2	3		
FBgn0262010	CG42828	HGNC:38825		EPPIN-WFDC6	3		
FBgn0262010	CG42828	HGNC:11760	MIM:152310	TFPI	3		
FBgn0262010	CG42828	HGNC:16163		WFDC8	3		
FBgn0262017	CG42830	HGNC:25744	MIM:615164	AKIRIN1	5		
FBgn0262017	CG42830	HGNC:21407	MIM:615165	AKIRIN2	5		
FBgn0262018	CadN2	HGNC:23109	MIM:612411	FAT4	3	615546,616006	615546[VAN MALDERGEM SYNDROME 2; VMLDS2],616006[HENNEKAM LYMPHANGIECTASIA-LYMPHEDEMA SYNDROME 2; HKLLS2]
FBgn0262018	CadN2	HGNC:13681	MIM:603057	DCHS1	3	601390,607829	601390[VAN MALDERGEM SYNDROME 1; VMLDS1],607829[MITRAL VALVE PROLAPSE 2; MVP2]
FBgn0262018	CadN2	HGNC:1758	MIM:603016	CDH19	3		
FBgn0262018	CadN2	HGNC:1764	MIM:601120	CDH5	3		
FBgn0262018	CadN2	HGNC:1765	MIM:603007	CDH6	3		
FBgn0262018	CadN2	HGNC:1766	MIM:605806	CDH7	3		
FBgn0262018	CadN2	HGNC:1767	MIM:603008	CDH8	3		
FBgn0262018	CadN2	HGNC:1768	MIM:609974	CDH9	3		
FBgn0262018	CadN2	HGNC:1749	MIM:604555	CDH10	3		
FBgn0262018	CadN2	HGNC:1750	MIM:600023	CDH11	3	211380,619736	211380[ELSAHY-WATERS SYNDROME; ESWS],619736[TEEBI HYPERTELORISM SYNDROME 2; TBHS2]
FBgn0262018	CadN2	HGNC:1751	MIM:600562	CDH12	3		
FBgn0262018	CadN2	HGNC:1757	MIM:603019	CDH18	3		
FBgn0262018	CadN2	HGNC:1760	MIM:605807	CDH20	3		
FBgn0262018	CadN2	HGNC:14265	MIM:618599	CDH24	3		
FBgn0262018	CadN2	HGNC:13251	MIM:609920	CDH22	3		
FBgn0262018	CadN2	HGNC:1748	MIM:192090	CDH1	3	114480,119580,137215,167000,608089	114480[BREAST CANCER],119580[BLEPHAROCHEILODONTIC SYNDROME 1; BCDS1],137215[DIFFUSE GASTRIC AND LOBULAR BREAST CANCER SYNDROME; DGLBC],167000[OVARIAN CANCER],608089[ENDOMETRIAL CANCER]
FBgn0262018	CadN2	HGNC:1759	MIM:114020	CDH2	3	618920,618929,619957	618920[ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 14; ARVD14],618929[AGENESIS OF CORPUS CALLOSUM, CARDIAC, OCULAR, AND GENITAL SYNDROME; ACOGS],619957[ATTENTION DEFICIT-HYPERACTIVITY DISORDER 8; ADHD8]
FBgn0262018	CadN2	HGNC:1763	MIM:603006	CDH4	3		
FBgn0262018	CadN2	HGNC:1754	MIM:114019	CDH15	3	612580	612580[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 3; MRD3]
FBgn0262029	dachs	HGNC:7603	MIM:606540	MYO5B	3	251850,619868	251850[DIARRHEA 2, WITH MICROVILLUS ATROPHY, WITH OR WITHOUT CHOLESTASIS; DIAR2],619868[CHOLESTASIS, PROGRESSIVE FAMILIAL INTRAHEPATIC, 10; PFIC10]
FBgn0262029	dachs	HGNC:7604	MIM:610022	MYO5C	3		
FBgn0262029	dachs	HGNC:7602	MIM:160777	MYO5A	3	214450	214450[GRISCELLI SYNDROME, TYPE 1; GS1]
FBgn0262029	dachs	HGNC:26234	MIM:617379	MYO19	3		
FBgn0262057	Spn77Ba	HGNC:8955	MIM:601799	SERPINB9	5		
FBgn0262057	Spn77Ba	HGNC:8945	MIM:605587	SERPINI2	4		
FBgn0262057	Spn77Ba	HGNC:8943	MIM:602445	SERPINI1	4	604218	604218[ENCEPHALOPATHY, FAMILIAL, WITH NEUROSERPIN INCLUSION BODIES; FENIB]
FBgn0262057	Spn77Ba	HGNC:10569	MIM:600517	SERPINB3	5		
FBgn0262057	Spn77Ba	HGNC:3311	MIM:130135	SERPINB1	4		
FBgn0262057	Spn77Ba	HGNC:775	MIM:107300	SERPINC1	4	613118	613118[ANTITHROMBIN III DEFICIENCY; AT3D]
FBgn0262057	Spn77Ba	HGNC:8584	MIM:173390	SERPINB2	5		
FBgn0262057	Spn77Ba	HGNC:8949	MIM:154790	SERPINB5	5		
FBgn0262057	Spn77Ba	HGNC:8948	MIM:147935	SERPINA4	3		
FBgn0262057	Spn77Ba	HGNC:10570	MIM:600518	SERPINB4	5		
FBgn0262057	Spn77Ba	HGNC:8952	MIM:601697	SERPINB8	5	617115	617115[PEELING SKIN SYNDROME 5; PSS5]
FBgn0262057	Spn77Ba	HGNC:8951	MIM:177010	SERPINE2	3		
FBgn0262057	Spn77Ba	HGNC:14220	MIM:615662	SERPINB12	5		
FBgn0262057	Spn77Ba	HGNC:15995	MIM:615677	SERPINA9	3		
FBgn0262057	Spn77Ba	HGNC:8942	MIM:602058	SERPINB10	5		
FBgn0262057	Spn77Ba	HGNC:8950	MIM:173321	SERPINB6	5	613453	613453[DEAFNESS, AUTOSOMAL RECESSIVE 91; DFNB91]
FBgn0262057	Spn77Ba	HGNC:8944	MIM:604445	SERPINB13	5		
FBgn0262057	Spn77Ba	HGNC:13902	MIM:603357	SERPINB7	5	615598	615598[PALMOPLANTAR KERATODERMA, NAGASHIMA TYPE; PPKN]
FBgn0262057	Spn77Ba	HGNC:1546	MIM:600943	SERPINH1	3	610504,613848	610504[PRETERM PREMATURE RUPTURE OF THE MEMBRANES; PPROM],613848[OSTEOGENESIS IMPERFECTA, TYPE X; OI10]
FBgn0262057	Spn77Ba	HGNC:14221	MIM:615682	SERPINB11	5		
FBgn0262081	Csk	HGNC:11719	MIM:600583	TEC	3		
FBgn0262081	Csk	HGNC:6171	MIM:186973	ITK	3	613011	613011[LYMPHOPROLIFERATIVE SYNDROME 1; LPFS1]
FBgn0262081	Csk	HGNC:12434	MIM:600058	TXK	3		
FBgn0262081	Csk	HGNC:1133	MIM:300300	BTK	3	300755,307200	300755[AGAMMAGLOBULINEMIA, X-LINKED; XLA],307200[ISOLATED GROWTH HORMONE DEFICIENCY, TYPE III, WITH AGAMMAGLOBULINEMIA; IGHD3]
FBgn0262081	Csk	HGNC:4840	MIM:142370	HCK	3	620296	620296[AUTOINFLAMMATION WITH PULMONARY AND CUTANEOUS VASCULITIS; AIPCV]
FBgn0262081	Csk	HGNC:1057	MIM:191305	BLK	4	613375	613375[MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11; MODY11]
FBgn0262081	Csk	HGNC:2444	MIM:124095	CSK	9		
FBgn0262081	Csk	HGNC:3955	MIM:606573	FRK	4		
FBgn0262081	Csk	HGNC:4037	MIM:137025	FYN	4		
FBgn0262081	Csk	HGNC:6524	MIM:153390	LCK	4	615758	615758[IMMUNODEFICIENCY 22; IMD22]
FBgn0262081	Csk	HGNC:6906	MIM:600038	MATK	6		
FBgn0262081	Csk	HGNC:12841	MIM:164880	YES1	4		
FBgn0262081	Csk	HGNC:3697	MIM:164940	FGR	4		
FBgn0262081	Csk	HGNC:11283	MIM:190090	SRC	4	114500,616937	114500[COLORECTAL CANCER; CRC],616937[THROMBOCYTOPENIA 6; THC6]
FBgn0262081	Csk	HGNC:11298	MIM:617797	SRMS	4		
FBgn0262081	Csk	HGNC:6735	MIM:165120	LYN	4	620376	620376[AUTOINFLAMMATORY DISEASE, SYSTEMIC, WITH VASCULITIS; SAIDV]
FBgn0262081	Csk	HGNC:9617	MIM:602004	PTK6	4		
FBgn0262103	Sik3	HGNC:29165	MIM:614776	SIK3	3	618162	618162[SPONDYLOEPIMETAPHYSEAL DYSPLASIA, KRAKOW TYPE; SEMDK]
FBgn0262111	f	HGNC:13281	MIM:606351	ESPN	4	609006,618632	609006[DEAFNESS, AUTOSOMAL RECESSIVE 36, WITH OR WITHOUT VESTIBULAR INVOLVEMENT; DFNB36],618632[USHER SYNDROME, TYPE 1M; USH1M]
FBgn0262111	f	HGNC:27937	MIM:619974	ESPNL	3		
FBgn0262112	sro	HGNC:1027	MIM:603063	BDH1	6		
FBgn0262112	sro	HGNC:5209	MIM:614232	HSD11B2	5	218030	218030[APPARENT MINERALOCORTICOID EXCESS; AME]
FBgn0262112	sro	HGNC:16888	MIM:612131	DHRS9	5		
FBgn0262112	sro	HGNC:23316	MIM:606623	HSD17B6	5		
FBgn0262112	sro	HGNC:29674	MIM:620043	RDH16	5		
FBgn0262112	sro	HGNC:29958	MIM:609769	SDR9C7	5	617574	617574[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 13; ARCI13]
FBgn0262112	sro	HGNC:5211	MIM:109685	HSD17B2	6		
FBgn0262112	sro	HGNC:9940	MIM:601617	RDH5	5	136880	136880[FUNDUS ALBIPUNCTATUS]
FBgn0262114	RanBPM	HGNC:29285	MIM:614031	RANBP10	12		
FBgn0262114	RanBPM	HGNC:13727	MIM:603854	RANBP9	13		
FBgn0262114	RanBPM	HGNC:25920		SPRYD3	3		
FBgn0262115	CG17683	HGNC:14179	MIM:611118	CIAO3	14		
FBgn0262115	CG17683	HGNC:29916	MIM:605349	NARF	10		
FBgn0262116	RNASEK	HGNC:33911	MIM:617098	RNASEK	11		
FBgn0262117	IntS3	HGNC:26153	MIM:611347	INTS3	14		
FBgn0262123	l(2)41Ab	HGNC:26090	MIM:613799	CCDC40	13	613808	613808[CILIARY DYSKINESIA, PRIMARY, 15; CILD15]
FBgn0262124	uex	HGNC:103	MIM:607803	CNNM2	13	613882,616418	613882[HYPOMAGNESEMIA 6, RENAL; HOMG6],616418[HYPOMAGNESEMIA, SEIZURES, AND IMPAIRED INTELLECTUAL DEVELOPMENT 1; HOMGSMR1]
FBgn0262124	uex	HGNC:102	MIM:607802	CNNM1	12		
FBgn0262124	uex	HGNC:105	MIM:607805	CNNM4	12	217080	217080[JALILI SYNDROME]
FBgn0262124	uex	HGNC:104	MIM:607804	CNNM3	9		
FBgn0262125	Sec23	HGNC:10702	MIM:610512	SEC23B	13	224100,616858	224100[ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE II; CDAN2],616858[COWDEN SYNDROME 7; CWS7]
FBgn0262125	Sec23	HGNC:10701	MIM:610511	SEC23A	14	607812	607812[CRANIOLENTICULOSUTURAL DYSPLASIA; CLSD]
FBgn0262126	Sec24CD	HGNC:10705	MIM:607185	SEC24C	12		
FBgn0262126	Sec24CD	HGNC:10703	MIM:607183	SEC24A	3		
FBgn0262126	Sec24CD	HGNC:10704	MIM:607184	SEC24B	3		
FBgn0262126	Sec24CD	HGNC:10706	MIM:607186	SEC24D	12	616294	616294[COLE-CARPENTER SYNDROME 2; CLCRP2]
FBgn0262127	kibra	HGNC:29435	MIM:610533	WWC1	13	615602	615602[MEMORY QUANTITATIVE TRAIT LOCUS; MEMRYQTL]
FBgn0262127	kibra	HGNC:29237	MIM:301089	WWC3	12		
FBgn0262127	kibra	HGNC:24148	MIM:620110	WWC2	13		
FBgn0262139	trh	HGNC:10882	MIM:603128	SIM1	6		
FBgn0262139	trh	HGNC:7894	MIM:603346	NPAS1	11		
FBgn0262139	trh	HGNC:19311	MIM:609430	NPAS3	10		
FBgn0262139	trh	HGNC:10883	MIM:600892	SIM2	6		
FBgn0262139	trh	HGNC:4910	MIM:603348	HIF1A	4		
FBgn0262139	trh	HGNC:15825	MIM:609976	HIF3A	4		
FBgn0262139	trh	HGNC:3374	MIM:603349	EPAS1	4	611783	611783[ERYTHROCYTOSIS, FAMILIAL, 4; ECYT4]
FBgn0262160	CG9932	HGNC:21684	MIM:617371	ZNF462	3	618619	618619[WEISS-KRUSZKA SYNDROME; WSKA]
FBgn0262166	caly	HGNC:19678	MIM:610667	UCHL5	3		
FBgn0262166	caly	HGNC:950	MIM:603089	BAP1	13	606661,614327,619762	606661[MELANOMA, UVEAL, SUSCEPTIBILITY TO, 2; UVM2],614327[TUMOR PREDISPOSITION SYNDROME 1; TPDS1],619762[KURY-ISIDOR SYNDROME; KURIS]
FBgn0262169	magu	HGNC:20318	MIM:608488	SMOC1	13	206920	206920[MICROPHTHALMIA WITH LIMB ANOMALIES; MLA]
FBgn0262169	magu	HGNC:20323	MIM:607223	SMOC2	11	125400	125400[DENTIN DYSPLASIA, TYPE I; DTDP1]
FBgn0262357	CG43055	HGNC:14556	MIM:613579	CLEC6A	4		
FBgn0262357	CG43055	HGNC:22977	MIM:609846	REG4	3		
FBgn0262357	CG43055	HGNC:9951	MIM:167770	REG1A	3		
FBgn0262357	CG43055	HGNC:13257	MIM:605306	CLEC4A	3		
FBgn0262357	CG43055	HGNC:9952	MIM:167771	REG1B	3		
FBgn0262357	CG43055	HGNC:14555	MIM:609962	CLEC4E	4		
FBgn0262357	CG43055	HGNC:13258	MIM:606677	CLEC4C	3		
FBgn0262357	CG43055	HGNC:14554	MIM:609964	CLEC4D	4		
FBgn0262357	CG43055	HGNC:13523	MIM:605872	CLEC4M	3		
FBgn0262357	CG43055	HGNC:3612	MIM:151445	FCER2	4		
FBgn0262360	CG43058	HGNC:10067	MIM:602850	RNF4	5		
FBgn0262467	Scox	HGNC:10604	MIM:604272	SCO2	9	604377,608908	604377[MITOCHONDRIAL COMPLEX IV DEFICIENCY, NUCLEAR TYPE 2; MC4DN2],608908[MYOPIA 6; MYP6]
FBgn0262467	Scox	HGNC:10603	MIM:603644	SCO1	14	619048	619048[MITOCHONDRIAL COMPLEX IV DEFICIENCY, NUCLEAR TYPE 4; MC4DN4]
FBgn0262473	Tl	HGNC:15632	MIM:300366	TLR8	3	301078	301078[IMMUNODEFICIENCY 98 WITH AUTOINFLAMMATION, X-LINKED; IMD98]
FBgn0262473	Tl	HGNC:15631	MIM:300365	TLR7	3	301051,301080	301051[IMMUNODEFICIENCY 74, COVID19-RELATED, X-LINKED; IMD74],301080[SYSTEMIC LUPUS ERYTHEMATOSUS 17; SLEB17]
FBgn0262473	Tl	HGNC:11849	MIM:603029	TLR3	3	609423,613002	609423[HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, SUSCEPTIBILITY TO],613002[IMMUNODEFICIENCY 83, SUSCEPTIBILITY TO VIRAL INFECTIONS; IMD83]
FBgn0262473	Tl	HGNC:15633	MIM:605474	TLR9	3		
FBgn0262473	Tl	HGNC:6726	MIM:602226	CD180	3		
FBgn0262473	Tl	HGNC:11851	MIM:603031	TLR5	3	601744,608556,615557	601744[SYSTEMIC LUPUS ERYTHEMATOSUS, SUSCEPTIBILITY TO, 1; SLEB1],608556[LEGIONNAIRE DISEASE, SUSCEPTIBILITY TO],615557[MELIOIDOSIS, SUSCEPTIBILITY TO]
FBgn0262473	Tl	HGNC:11850	MIM:603030	TLR4	4		
FBgn0262473	Tl	HGNC:15634	MIM:606270	TLR10	6		
FBgn0262473	Tl	HGNC:11848	MIM:603028	TLR2	6	114500,246300,607948	114500[COLORECTAL CANCER; CRC],246300[LEPROSY, SUSCEPTIBILITY TO, 3; LPRS3],607948[MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO]
FBgn0262473	Tl	HGNC:11847	MIM:601194	TLR1	6	613223	613223[LEPROSY, SUSCEPTIBILITY TO, 5; LPRS5]
FBgn0262473	Tl	HGNC:16711	MIM:605403	TLR6	6		
FBgn0262475	bru2	HGNC:14058	MIM:612680	CELF5	6		
FBgn0262475	bru2	HGNC:11967	MIM:612678	CELF3	7		
FBgn0262475	bru2	HGNC:14059	MIM:612681	CELF6	6		
FBgn0262475	bru2	HGNC:2550	MIM:602538	CELF2	9	619561	619561[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 97; DEE97]
FBgn0262475	bru2	HGNC:2549	MIM:601074	CELF1	8		
FBgn0262475	bru2	HGNC:14015	MIM:612679	CELF4	7		
